OBJECTID,org_id,agency,route_id,route_type,route_name,shape_id,n_trips,base64_url,Shape_Length
2717,reczIiFqdL5AXTpm1,Kern County,1366,3,Lamont - Bakersfield South,p_3081,4,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.298522650440822
2718,reczIiFqdL5AXTpm1,Kern County,1367,3,Mojave - Ridgecrest,p_1275417,2,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,1.06929824549619
2719,reczIiFqdL5AXTpm1,Kern County,1367,3,Mojave - Ridgecrest,p_1432447,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,1.13557849752905
2720,reczIiFqdL5AXTpm1,Kern County,1367,3,Mojave - Ridgecrest,p_3026,3,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,1.06125382541623
2721,reczIiFqdL5AXTpm1,Kern County,1368,3,Lake Isabella - Bakersfield,p_3017,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.747196636453093
2722,reczIiFqdL5AXTpm1,Kern County,1368,3,Lake Isabella - Bakersfield,p_3019,3,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.830057754697302
2723,reczIiFqdL5AXTpm1,Kern County,1368,3,Lake Isabella - Bakersfield,p_3079,3,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.809682605480616
2724,reczIiFqdL5AXTpm1,Kern County,1368,3,Lake Isabella - Bakersfield,p_899217,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.793744060922998
2725,reczIiFqdL5AXTpm1,Kern County,1374,3,Kernville - Lake Isabella,p_1434015,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.207228572506675
2726,reczIiFqdL5AXTpm1,Kern County,1374,3,Kernville - Lake Isabella,p_3049,2,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.251973993070974
2727,reczIiFqdL5AXTpm1,Kern County,1374,3,Kernville - Lake Isabella,p_3068,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9rZXJuY291bnR5LWNhLXVzL2tlcm5jb3VudHktY2EtdXMuemlw,0.247703826584487
2728,rec0mPaKPAdemkyOV,City of Huntington Park,HuntingtonParkExpress,3,Huntington Park Express,6rin,1,aHR0cHM6Ly93d3cuaHBjYS5nb3YvRG9jdW1lbnRDZW50ZXIvVmlldy8xMTcwMg==,0.178918445763319
2729,rec0mPaKPAdemkyOV,City of Huntington Park,HuntingtonParkExpress,3,Huntington Park Express,p_914785,1,aHR0cHM6Ly93d3cuaHBjYS5nb3YvRG9jdW1lbnRDZW50ZXIvVmlldy8xMTcwMg==,0.177550494787823
2730,recWLwvtjXhiVWjKt,Madera County,3615,3,Monday through Friday. Downtown Madera to Children?s Hospital via Madera Community College.,p_1066,5,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,0.350073622448338
2731,recWLwvtjXhiVWjKt,Madera County,3615,3,Monday through Friday. Downtown Madera to Children?s Hospital via Madera Community College.,p_1072,5,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,0.345730426870191
2732,recWLwvtjXhiVWjKt,Madera County,577,3,Monday through Friday. From Downtown Madera to South Fork Via Oakhurst.,p_1065,5,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,1.16996056604219
2733,recWLwvtjXhiVWjKt,Madera County,577,3,Monday through Friday. From Downtown Madera to South Fork Via Oakhurst.,p_1069,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,1.02116669257796
2734,recWLwvtjXhiVWjKt,Madera County,577,3,Monday through Friday. From Downtown Madera to South Fork Via Oakhurst.,p_1070,2,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,1.03762365874621
2735,recWLwvtjXhiVWjKt,Madera County,577,3,Monday through Friday. From Downtown Madera to South Fork Via Oakhurst.,p_1071,2,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,1.158528982534
2736,recWLwvtjXhiVWjKt,Madera County,578,3,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,p_1064,4,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,0.373458008004205
2737,recWLwvtjXhiVWjKt,Madera County,578,3,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,p_1067,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,0.358396022208571
2738,recWLwvtjXhiVWjKt,Madera County,578,3,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,p_1073,5,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,0.378413922621403
2739,recWLwvtjXhiVWjKt,Madera County,579,3,"Wednesdays and Fridays. Loop through Downtown Madera, Eastin Arcola, Ripperdan, and La Vina.",p_1063,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,0.531431758251652
2740,recWLwvtjXhiVWjKt,Madera County,579,3,"Wednesdays and Fridays. Loop through Downtown Madera, Eastin Arcola, Ripperdan, and La Vina.",p_1068,1,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,0.552675555421242
2741,reckGS8egMZryjbX7,City of Mission Viejo,TL-1,3,MV Shuttle Northbound and Southbound,TL-1,23,aHR0cHM6Ly9tdnNodXR0bGUucmlkZXN5c3RlbXMubmV0L1NlY3VyZS9BZG1pbi9SZXBvcnRzL0dURlNEb3dubG9hZC5hc3B4,0.538465610088083
2742,recw3mRsmKDTNnVlT,San Mateo County Transit District,10,3,Daly City BART - Terra Nova HS,100018,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.248666060480878
2743,recw3mRsmKDTNnVlT,San Mateo County Transit District,10,3,Daly City BART - Terra Nova HS,100022,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.206430338122529
2744,recw3mRsmKDTNnVlT,San Mateo County Transit District,110,3,Daly City BART - Linda Mar Park & Ride,1100292,30,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.248657987788938
2745,recw3mRsmKDTNnVlT,San Mateo County Transit District,110,3,Daly City BART - Linda Mar Park & Ride,1100296,31,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.158607013309885
2746,recw3mRsmKDTNnVlT,San Mateo County Transit District,112,3,Sharp Park - Colma BART,1120252,15,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.113066548768675
2747,recw3mRsmKDTNnVlT,San Mateo County Transit District,112,3,Sharp Park - Colma BART,1120253,16,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.132726213614316
2748,recw3mRsmKDTNnVlT,San Mateo County Transit District,117,3,Linda Mar Park & Ride - Moonridge Apts,1170019,16,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.267505232691985
2749,recw3mRsmKDTNnVlT,San Mateo County Transit District,117,3,Linda Mar Park & Ride - Moonridge Apts,1170020,16,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.265622800816567
2750,recw3mRsmKDTNnVlT,San Mateo County Transit District,12,3,Pacifica School - Fairmont Shopping Center,120004,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0708959893498851
2751,recw3mRsmKDTNnVlT,San Mateo County Transit District,12,3,Pacifica School - Fairmont Shopping Center,120020,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0444865569151566
2752,recw3mRsmKDTNnVlT,San Mateo County Transit District,120,3,Colma BART - Brunswick/Templeton,1200336,71,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.136596170429412
2753,recw3mRsmKDTNnVlT,San Mateo County Transit District,120,3,Colma BART - Brunswick/Templeton,1200337,70,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.13217835952864
2754,recw3mRsmKDTNnVlT,San Mateo County Transit District,120,3,Colma BART - Brunswick/Templeton,1200345,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.291445274271791
2755,recw3mRsmKDTNnVlT,San Mateo County Transit District,121,3,Pope/Bellevue - Skyline College,1210398,32,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.188703465346928
2756,recw3mRsmKDTNnVlT,San Mateo County Transit District,121,3,Pope/Bellevue - Skyline College,1210399,32,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.18867437109613
2757,recw3mRsmKDTNnVlT,San Mateo County Transit District,122,3,South SF BART - Stonestown/SF State,1220617,38,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.247540912381832
2758,recw3mRsmKDTNnVlT,San Mateo County Transit District,122,3,South SF BART - Stonestown/SF State,1220635,36,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.249311514104458
2759,recw3mRsmKDTNnVlT,San Mateo County Transit District,130,3,Daly City BART - Airport & Linden/Oyster Point,1300461,33,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.174523295861486
2760,recw3mRsmKDTNnVlT,San Mateo County Transit District,130,3,Daly City BART - Airport & Linden/Oyster Point,1300462,31,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.212525067755587
2761,recw3mRsmKDTNnVlT,San Mateo County Transit District,130,3,Daly City BART - Airport & Linden/Oyster Point,1300463,33,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.18460121539633
2762,recw3mRsmKDTNnVlT,San Mateo County Transit District,130,3,Daly City BART - Airport & Linden/Oyster Point,1300464,33,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.202044159585501
2763,recw3mRsmKDTNnVlT,San Mateo County Transit District,130,3,Daly City BART - Airport & Linden/Oyster Point,1300465,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0558619743518566
2764,recw3mRsmKDTNnVlT,San Mateo County Transit District,138,3,Safe Harbor Shelter,1380002,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0509449984639856
2765,recw3mRsmKDTNnVlT,San Mateo County Transit District,138,3,Safe Harbor Shelter,1380003,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0385317554901531
2766,recw3mRsmKDTNnVlT,San Mateo County Transit District,138,3,Safe Harbor Shelter,1380012,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.122160553139072
2767,recw3mRsmKDTNnVlT,San Mateo County Transit District,138,3,Safe Harbor Shelter,1380014,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.129925690774592
2768,recw3mRsmKDTNnVlT,San Mateo County Transit District,14,3,Linda Mar Circulator,140106,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.090386744045831
2769,recw3mRsmKDTNnVlT,San Mateo County Transit District,14,3,Linda Mar Circulator,140107,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.099691474380164
2770,recw3mRsmKDTNnVlT,San Mateo County Transit District,141,3,Airport/Linden - Skyline College,1410354,32,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.113459867579409
2771,recw3mRsmKDTNnVlT,San Mateo County Transit District,141,3,Airport/Linden - Skyline College,1410355,30,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.113275555234693
2772,recw3mRsmKDTNnVlT,San Mateo County Transit District,142,3,SFO - Shelter Creek,1420040,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0693035232270278
2773,recw3mRsmKDTNnVlT,San Mateo County Transit District,142,3,SFO - Shelter Creek,1420041,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.107559435816398
2774,recw3mRsmKDTNnVlT,San Mateo County Transit District,15,3,HMBHS - Moonridge Apts,150009,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0616249579315078
2775,recw3mRsmKDTNnVlT,San Mateo County Transit District,15,3,HMBHS - Moonridge Apts,150010,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0707037057730563
2776,recw3mRsmKDTNnVlT,San Mateo County Transit District,15,3,HMBHS - Moonridge Apts,150019,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0714786719398735
2777,recw3mRsmKDTNnVlT,San Mateo County Transit District,18,3,Main/7th - HMBHS,180081,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.146938240184591
2778,recw3mRsmKDTNnVlT,San Mateo County Transit District,18,3,Main/7th - HMBHS,180082,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.159711555936823
2779,recw3mRsmKDTNnVlT,San Mateo County Transit District,18,3,Main/7th - HMBHS,180093,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.158592339218781
2780,recw3mRsmKDTNnVlT,San Mateo County Transit District,19,3,Lacy School - Linda Mar Park & Ride,190037,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.158114648589284
2781,recw3mRsmKDTNnVlT,San Mateo County Transit District,19,3,Lacy School - Linda Mar Park & Ride,190051,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.163691112279972
2782,recw3mRsmKDTNnVlT,San Mateo County Transit District,24,3,Brisbane - Shasta High,240051,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.162953797468629
2783,recw3mRsmKDTNnVlT,San Mateo County Transit District,24,3,Brisbane - Shasta High,240066,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.162106395829606
2784,recw3mRsmKDTNnVlT,San Mateo County Transit District,24,3,Brisbane - Shasta High,240067,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.127360814914562
2785,recw3mRsmKDTNnVlT,San Mateo County Transit District,25,3,Los Olivos/Santa Barbara - Ben Franklin School,250042,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0365960612387832
2786,recw3mRsmKDTNnVlT,San Mateo County Transit District,25,3,Los Olivos/Santa Barbara - Ben Franklin School,250050,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0480987665591087
2787,recw3mRsmKDTNnVlT,San Mateo County Transit District,250,3,San Mateo Caltrain - College of San Mateo,2500495,46,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.142491392694775
2788,recw3mRsmKDTNnVlT,San Mateo County Transit District,250,3,San Mateo Caltrain - College of San Mateo,2500496,45,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.140138840377139
2789,recw3mRsmKDTNnVlT,San Mateo County Transit District,251,3,Foster City - Hillsdale Mall,2510174,14,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.194196139991858
2790,recw3mRsmKDTNnVlT,San Mateo County Transit District,260,3,San Carlos Caltrain - Carlmont Village,2600398,20,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.105314761752506
2791,recw3mRsmKDTNnVlT,San Mateo County Transit District,260,3,San Carlos Caltrain - Carlmont Village,2600406,20,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0826096344914249
2792,recw3mRsmKDTNnVlT,San Mateo County Transit District,270,3,Redwood City Caltrain - Florence/17th loop,2700153,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0820463298226158
2793,recw3mRsmKDTNnVlT,San Mateo County Transit District,270,3,Redwood City Caltrain - Florence/17th loop,2700173,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0622542745839968
2794,recw3mRsmKDTNnVlT,San Mateo County Transit District,276,3,Redwood City Transit Ctr - Bohannon/Campbell,2760106,27,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.069152784996741
2795,recw3mRsmKDTNnVlT,San Mateo County Transit District,276,3,Redwood City Transit Ctr - Bohannon/Campbell,2760107,27,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0670570365705397
2796,recw3mRsmKDTNnVlT,San Mateo County Transit District,278,3,Redwood City Caltrain - Canada College,2780139,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.126925627948947
2797,recw3mRsmKDTNnVlT,San Mateo County Transit District,278,3,Redwood City Caltrain - Canada College,2780140,19,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.1136090166356
2798,recw3mRsmKDTNnVlT,San Mateo County Transit District,278,3,Redwood City Caltrain - Canada College,2780147,19,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.113806929650548
2799,recw3mRsmKDTNnVlT,San Mateo County Transit District,278,3,Redwood City Caltrain - Canada College,2780148,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0952486068373894
2800,recw3mRsmKDTNnVlT,San Mateo County Transit District,28,3,Serramonte Center - South City High,280062,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.130436521221847
2801,recw3mRsmKDTNnVlT,San Mateo County Transit District,28,3,Serramonte Center - South City High,280081,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.127092407890704
2802,recw3mRsmKDTNnVlT,San Mateo County Transit District,280,3,Purdue/Fordham - Palo Alto Transit Ctr,2800263,15,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0927157165414099
2803,recw3mRsmKDTNnVlT,San Mateo County Transit District,280,3,Purdue/Fordham - Palo Alto Transit Ctr,2800274,16,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0873845028305151
2804,recw3mRsmKDTNnVlT,San Mateo County Transit District,281,3,Belle Haven Community Campus - Stanford,2810347,47,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.114856356075046
2805,recw3mRsmKDTNnVlT,San Mateo County Transit District,281,3,Belle Haven Community Campus - Stanford,2810363,47,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.111265745979067
2806,recw3mRsmKDTNnVlT,San Mateo County Transit District,29,3,Lipman School - Templeton/Brunswick,290048,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.104394613550586
2807,recw3mRsmKDTNnVlT,San Mateo County Transit District,29,3,Lipman School - Templeton/Brunswick,290054,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.147612934543531
2808,recw3mRsmKDTNnVlT,San Mateo County Transit District,292,3,San Francisco - SFO - Hillsdale Mall,2921299,49,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.426076599448301
2809,recw3mRsmKDTNnVlT,San Mateo County Transit District,292,3,San Francisco - SFO - Hillsdale Mall,2921301,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.176110142597747
2810,recw3mRsmKDTNnVlT,San Mateo County Transit District,292,3,San Francisco - SFO - Hillsdale Mall,2921308,48,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.424222344269849
2811,recw3mRsmKDTNnVlT,San Mateo County Transit District,294,3,Hillsdale - Half Moon Bay,2940271,16,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.221649384526036
2812,recw3mRsmKDTNnVlT,San Mateo County Transit District,294,3,Hillsdale - Half Moon Bay,2940272,16,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.223949951651073
